index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
b397dfbe9bcb3c38741686484e6be230,2026-04-13T17:12:27Z,Storm,tempesta toscana,www.ansa.it,it,0.3,"Zwei Todesfälle in Apulien durch den Wind, ein 12-Jähriger und ein Arbeiter. Das kleine Mädchen wurde in Bisceglie von einem Baum zerquetscht, der Mann wurde in Taranto von einem Lichtmast getroffen (ANSA)","Due morti in Puglia per il vento, vittime una 12enne e un operaio","La ragazzina schiacciata da un albero a Bisceglie, l'uomo travolto da palo della luce a Taranto (ANSA)","Two deaths in Puglia due to the wind, a 12 year old and a worker. The little girl crushed by a tree in Bisceglie, the man hit by a light pole in Taranto (ANSA)","Duae mortes in Apulia ob ventum, unum 12 annum et operarium. Puella parva arbore in Bisceglie oppressa, vir levi polo in Taranto percussus (ANSA)",https://www.ansa.it/sito/notizie/cronaca/2026/04/13/due-morti-in-puglia-per-il-vento-vittime-una-12enne-e-un-operaio_d9c76247-6294-4189-93d4-e6a21d428dcd.html,https://www.ansa.it/webimages/img_1129x635/2026/4/13/84605f6b03265170efd2be4a4caeb7bc.jpg,,"Una ragazzina di 12 anni morta schiacciata da un albero a Bisceglie, un operaio 38enne ucciso da un palo della luce a Taranto, un altro operaio ferito dalla caduta di cassoni carichi di frutta a Marg… [+3704 chars]",,2026-04-17 11:16:52+00:00,wmo,Italy,MED,Europe
523cc41ae25fee116c864768ed1ae015,2026-04-15T05:59:51Z,Snow&Ice,gelido saanen gsteig,www.ilpost.it,it,0.3,In acht Regionen wurde wegen möglicher Unwetter die Alarmstufe Gelb ausgerufen. Nan,È stata dichiarata un’allerta gialla in otto regioni per il possibile maltempo,,A yellow alert has been declared in eight regions due to possible bad weather. nan,Flavus erectus declaratus est in octo regionibus ob tempestatibus possibilibus. non est,https://www.ilpost.it/2026/04/15/regioni-allerta-maltempo/,https://static-prod.cdnilpost.com/wp-content/uploads/2026/04/15/1776232393-maltempo.jpg,,"La Protezione Civile ha dichiarato un’allerta gialla per il maltempo in otto regioni italiane per oggi, mercoledì 15 aprile: sono Abruzzo, Molise e alcune parti di Sicilia, Calabria, Puglia, Emilia-R… [+392 chars]",,2026-04-17 11:16:52+00:00,wmo,Switzerland,WCE,Europe
4360c778a984350c59eda854184d4ff8,2026-04-15T07:39:17Z,Snow&Ice,gelo bex villars,www.ansa.it,it,0.3,"Alarmstufe Gelb in acht Regionen, in Ascoli Piceno ist eine Mauer eingestürzt. Die Bekanntmachung betrifft Abruzzen, Kalabrien, Emilia Romagna, Latium, Marken, Molise, Apulien und Sizilien (ANSA).","Allerta gialla in otto regioni, crollato un muro ad Ascoli Piceno","L'avviso riguarda Abruzzo, Calabria, Emilia Romagna, Lazio, Marche, Molise, Puglia e Sicilia (ANSA)","Yellow alert in eight regions, a wall collapsed in Ascoli Piceno. The notice concerns Abruzzo, Calabria, Emilia Romagna, Lazio, Marche, Molise, Puglia and Sicily (ANSA)","In octo regiones Flavi Helvia murus in Piceno corruit. Notitiam respicit Aprutium, Calabriam, Emiliam, Flaminiam, Sabinos, Marchiam, Molise, Apuliam et Siciliam.",https://www.ansa.it/sito/notizie/cronaca/2026/04/15/allerta-gialla-in-otto-regioni-crollato-un-muro-ad-ascoli-piceno_1acd96ce-c4b6-4f74-9b00-01d0bc2098ae.html,https://www.ansa.it/webimages/img_1129x635/2026/4/1/52a06b8f7f4e894d834888dbbbe4d9bf.jpg,,"Oggi allerta gialla per il maltempo in Abruzzo, Calabria, Emilia Romagna, Lazio, Marche, Molise, Puglia e Sicilia.
In Sicilia, in particolare, una circolazione depressionaria ben strutturata negli s… [+1912 chars]",,2026-04-17 11:16:52+00:00,wmo,Switzerland,WCE,Europe
1b336f2e49dad421f43386884545a707,2026-04-04T10:54:17Z,Thunderstorm,maltempo puglia,www.ansa.it,it,0.7,"Schlechtes Wetter, Region Apulien ruft einen Ausnahmezustand von nationaler Bedeutung auf. „Wir haben mit den Verfahren zur Beantragung des Ausnahmezustands begonnen, da das, was in der letzten Woche passiert ist, leider die Merkmale eines extremen Klimaereignisses aufweist, das leider Schäden und Katastrophen verursacht hat …“","Maltempo, Regione Puglia chiede lo stato di emergenza di rilievo nazionale","""Abbiamo avviato le procedure per la richiesta dello stato di emergenza perché quello che è accaduto nell'ultima settimana ha purtroppo le caratteristiche di quello che possiamo definire un evento climatico estremo che purtroppo ha determinato danni e disa...…","Bad weather, Puglia Region calls for a state of emergency of national importance. ""We have started the procedures for requesting a state of emergency because what happened in the last week unfortunately has the characteristics of what we can define as an extreme climatic event which unfortunately caused damage and disaster...","Tempestatibus, Regio Apuliae vocat statum necessitatis momenti nationalis. ""Nos rationes rogandi de statu necessitatis incepimus quia quod in novissima septimana factum est dolendum habet proprietates eorum quae definire possumus tamquam eventus extremus climaticus qui infeliciter damnum et calamitatem attulit...",https://www.ansa.it/puglia/notizie/2026/04/04/maltempo-regione-puglia-chiede-lo-stato-di-emergenza-di-rilievo-nazionale_891df31d-f683-4750-bcec-14a5dfe115b5.html,https://www.ansa.it/webimages/img_1129x635/2026/4/3/ee7e01e9fc6876f0d52065471d744bc4.jpg,,"Se hai scelto di non accettare i cookie di profilazione e tracciamento, puoi aderire all’abbonamento ""Consentless"" a un costo molto accessibile, oppure scegliere un altro abbonamento per accedere ad … [+320 chars]",,2026-04-17 11:16:52+00:00,wmo,Italy,MED,Europe
5f5225e11d1dfd9fec5580723b425b1d,2026-04-09T16:33:40Z,Thunderstorm,maltempo puglia,www.ansa.it,it,0.7,"Ausnahmezustand für Abruzzen, Basilikata, Molise und Apulien, 50 Millionen bereitgestellt. Grünes Licht für CDM nach dem Unwetter-Notfall (ANSA)","Stato di emergenza per Abruzzo-Basilicata-Molise-Puglia, stanziati 50 milioni",Il via libera in Cdm dopo l'emergenza maltempo (ANSA),"State of emergency for Abruzzo-Basilicata-Molise-Puglia, 50 million allocated. The green light in CDM after the bad weather emergency (ANSA)","Res publica pro Apruzzo-Basilicata-Molise-Puglia subitis, 50 miliones partita est. Lux viridis in CDM post tempestatum subitis (ANSA)",https://www.ansa.it/sito/notizie/politica/2026/04/09/stato-di-emergenza-per-abruzzo-basilicata-molise-puglia-stanziati-50-milioni_8507606c-7fdc-461b-8962-840431351343.html,https://www.ansa.it/webimages/img_1129x635/2025/3/26/14e9f27b2a374974d67bffdcf49523da.jpg,,"Se hai scelto di non accettare i cookie di profilazione e tracciamento, puoi aderire all’abbonamento ""Consentless"" a un costo molto accessibile, oppure scegliere un altro abbonamento per accedere ad … [+320 chars]",,2026-04-17 11:16:52+00:00,wmo,Italy,MED,Europe
abdad23162eb24d50ce8da3d36ab772d,2026-04-09T21:08:24Z,Thunderstorm,maltempo puglia,www.ilpost.it,it,0.7,"Die Regierung hat den Ausnahmezustand beschlossen und 50 Millionen Euro für die durch Unwetter in Molise, Abruzzen, Basilikata und Apulien verursachten Schäden bereitgestellt. Nan","Il governo ha deciso lo stato di emergenza e stanziato 50 milioni di euro per i danni del maltempo in Molise, Abruzzo, Basilicata e Puglia",,"The government has decided on a state of emergency and allocated 50 million euros for the damage caused by bad weather in Molise, Abruzzo, Basilicata and Puglia. It is not","Regimen in statu necessitatis decrevit et 50 decies centena nummorum collocavit propter damnum tempestatum in Molise, Aprutio, Lucania et Apulia. nan",https://www.ilpost.it/2026/04/09/governo-stato-emergenza-50-milioni-di-euro-maltempo-molise-abruzzo-petacciato-basilicata-puglia/,https://static-prod.cdnilpost.com/wp-content/uploads/2026/04/09/1775768841-24310780_large.jpg,,"Il Consiglio dei ministri ha dichiarato lo stato di emergenza di un anno per il maltempo che ha causato molti danni soprattutto in Abruzzo e Molise, ma anche in Basilicata e Puglia. Per la gestione d… [+748 chars]",,2026-04-17 11:16:52+00:00,wmo,Italy,MED,Europe
87b65f4d54fc4ccb79c2cfe9b5a39c79,2026-04-13T12:17:30Z,Thunderstorm,maltempo puglia,bari.repubblica.it,it,0.7,"Apulien, 2 Tote durch den Wind: 16-jähriges Mädchen von einem Baum getroffen. Opfer eines Arbeiters in Taranto. Doppelte Tragödie: In Bisceglie starb der Teenager auf der Straße. Roberto Di Punzio kam im Alter von 38 Jahren im Bezirk Tamburi ums Leben. Erneuter schwerer Arbeitsunfall aufgrund schlechten Wetters in Margherita di Savoia","Puglia, 2 morti per il vento: ragazza di 16 anni travolta da un albero. Operaio vittima a Taranto","Doppia tragedia, a Bisceglie l’adolescente è morta in strada. Al quartiere Tamburi ha perso la vita a 38 anni Roberto Di Punzio. Altro grave incidente sul lavoro per il maltempo a Margherita di Savoia","Puglia, 2 dead due to the wind: 16 year old girl hit by a tree. Worker victim in Taranto. Double tragedy, in Bisceglie the teenager died in the street. Roberto Di Punzio lost his life at the age of 38 in the Tamburi district. Another serious accident at work due to bad weather in Margherita di Savoia","Puglia, 2 vento ob mortua: puella XVI annos nata ab arbore percussa est. Victimae Tarentinae laborantis. Duplex tragoedia, in vico Bisceglie teenager mortuus est. Robertus Di Punzio vitam amisit anno aetatis XXXVIII in regione Tamburi. Alius casus gravis ad laborem propter tempestatem in Margherita di Savoia",https://bari.repubblica.it/cronaca/2026/04/13/news/operaio_gru_travolto_palo_luce_muore_taranto_vento-425280504/,https://www.repstatic.it/content/localirep/img/rep-bari/2026/04/13/153611687-3a79482c-1d5b-4ff8-aed2-7209228ee035.jpg,,"Una ragazza di 12 anni è morta a Bisceglie, nel nord Barese, dopo essere stata colpita per strada da un albero caduto a causa del forte vento. Alicia Amoruso - soccorsa dal personale del 118 è arriva… [+2224 chars]",,2026-04-17 11:16:52+00:00,wmo,Italy,MED,Europe
327bbab53937983c58c6ed33e25735e0,2026-04-13T14:23:58Z,Thunderstorm,maltempo puglia,www.ilfattoquotidiano.it,it,0.7,"Mädchen in Bisceglie von einem vom Wind entwurzelten Baum getroffen: sofort tot. Sie war unterwegs, als sie von einer großen Kiefer getroffen wurde, die durch den starken Wind umgestürzt wurde. So starb ein 12-jähriges Mädchen in Bisceglie in der Gegend von Bari. Dies ist das zweite Todesopfer aufgrund des schlechten Wetters in Apulien innerhalb weniger Stunden. Am Montagmorgen tatsächlich…",Ragazza travolta da un albero sradicato dal vento a Bisceglie: morta sul colpo,"Stava camminando quando è stata travolta da un grosso pino abbattuto dal forte vento. È morta così una ragazzina di 12 anni a Bisceglie, nel Barese. Si tratta della seconda vittima per il maltempo in Puglia nel giro di qualche ora. Lunedì mattina, infatti, il…","Girl hit by a tree uprooted by the wind in Bisceglie: dead instantly. She was walking when she was hit by a large pine tree knocked down by strong winds. This is how a 12-year-old girl died in Bisceglie, in the Bari area. This is the second victim due to bad weather in Puglia in the space of a few hours. On Monday morning, in fact, the…","Puella per arborem evulsa vento in Bisceglie percussa est: statim mortua est. Ambulabat cum magna pinus percussa est ventis validis pulsatur. Sic puella XII annorum in Bisceglie mortua est, in area Barensi. Haec secunda victima ob tempestatibus in Apulia spatio paucorum horarum est. Die Lunae mane, in facto, in ...",https://www.ilfattoquotidiano.it/2026/04/13/bisceglie-albero-vento-alicia-amoruso-morta-news/8354253/,https://st.ilfattoquotidiano.it/wp-content/uploads/2026/04/13/Bisceglie_Ragazzina_Morta_Vento-1200x630.jpg,,"Piacenza, 13 apr. (Adnkronos/Labitalia) - Al via giovedì 16 aprile la sesta edizione del Gic-Giornate italiane del calcestruzzo e degli inerti da costruzione e demolizione, la più grande mostra-conve… [+7572 chars]",,2026-04-17 11:16:52+00:00,wmo,Italy,MED,Europe
c60fd01a47a3c1e5507fcc0c9972c5e9,2026-04-08T10:01:32Z,Thunderstorm,temporale pugliese,www.ilpost.it,it,0.3,"Das Einzige, was mit dem Erdrutsch von Petacciato zu tun hat, in Molise. Es wartet darauf, dass es aufhört, weil es zu groß und unvorhersehbar ist, und es bewegt sich auch auf seltsame Weise","L’unica cosa da fare con la frana di Petacciato, in Molise","È aspettare che si fermi, perché è troppo estesa e imprevedibile, e inoltre si muove in modo peculiare","The only thing to do with the Petacciato landslide, in Molise. It's waiting for it to stop, because it's too large and unpredictable, and it also moves in a peculiar way","Restat ut apud Petacciatum in Lapsa, in Molise. Hoc exspectat desistere, quia nimis magna et inaestimabilis est, et etiam peculiariter movetur.",https://www.ilpost.it/2026/04/08/frana-petacciato-molise/,https://static-prod.cdnilpost.com/wp-content/uploads/2026/04/08/1775640507-24310775_medium.jpg,http://web.archive.org/web/20260409035854/https://www.ilpost.it/2026/04/08/frana-petacciato-molise/,Martedì mattina nellarco di poche ore i binari della linea ferroviaria lungo la costa adriatica si sono disallineati di circa 10 centimetri: è la conseguenza evidente di una frana molto estesa avvenu… [+3697 chars],,2026-04-18 11:05:14+00:00,wmo,Italy,MED,Europe
043fa773b91395ca41de3796567715c6,2026-04-11T12:28:53Z,Snow&Ice,senso del gelo,www.ilsole24ore.com,it,0.3,"Die Überweisungen von Einwanderern steigen auf 8,6 Milliarden: Bangladesch liegt an der Spitze, Indien an zweiter Stelle. Minister Piantedosi: „-37 % Landungen im Jahr 2022, wir sind auf dem richtigen Weg“","Le rimesse degli immigrati salgono a 8,6 miliardi: Bangladesh in testa, India seconda","Il ministro Piantedosi: «-37% sbarchi su 2022, siamo sulla strada giusta»","Remittances from immigrants rise to 8.6 billion: Bangladesh in the lead, India second. Minister Piantedosi: «-37% landings in 2022, we are on the right track»","Remissiones ex immigrantibus ad 8.6 miliarda oriuntur: Bangladesh in plumbo Indiae secundae. Ministri Piantedosi: «-37% in portibus 2022, in dextra semita sumus».",https://www.ilsole24ore.com/art/le-rimesse-immigrati-salgono-86-miliardi-bangladesh-testa-india-seconda-AI8GJMRC,https://i2.res.24o.it/images2010/S24/Documenti/2026/04/11/Immagini/Ritagli/pexels-tami-31552076-U05681403386LHR-1440x752@IlSole24Ore-Web.jpg?r=1170x507,,"Ascolta la versione audio dell'articolo
Sono 66.316 i migranti irregolari che sono sbarcati sulle coste italiane effettuando 1.493 viaggi. È la fotografia del fenomeno i cui dati relativi allanno 20… [+1846 chars]",,2026-04-18 11:05:14+00:00,wmo,Switzerland,WCE,Europe
914ee15079c3a0e8929bf1e8406e40fe,2026-04-12T22:01:00Z,Storm,mareggiata schiers,www.repubblica.it,it,0.3,"Wettervorhersage, instabiles und windiges Wetter bis Mittwoch mit Mittelmeerwirbel. Einige Gewitter und Saharastaub machen die Atmosphäre undurchsichtig","Previsioni meteo, tempo instabile e ventoso fino a mercoledì con il vortice mediterraneo",Qualche temporale e pulviscolo sahariano che sta rendendo l’atmosfera opaca,"Weather forecast, unstable and windy weather until Wednesday with the Mediterranean vortex. Some thunderstorms and Saharan dust which is making the atmosphere opaque","Tempestas praenuntiet, tempestates instabiles et ventosas usque ad diem Mercurii cum vortice Mediterraneo. Quidam tonitruum et pulvis Saharensis qui atmosphaeram opacam efficiunt",https://www.repubblica.it/cronaca/2026/04/13/news/previsioni_meteo_vortice_mediterraneo-425279411/,https://www.repstatic.it/content/nazionale/img/2026/04/12/223342874-01690aeb-403e-4ef4-b57e-034baf1a4816.jpg,,L'Italia si trova nel pieno di un cambio di scenario meteorologico radicale. Il promontorio anticiclonico subtropicale che ci ha regalato un anticipo d'estate ha lasciato il posto a un profondo vorti… [+2449 chars],,2026-04-18 11:05:14+00:00,wmo,Switzerland,WCE,Europe
d64c3508e522c4593ab2edd417ea984e,2026-04-01T15:01:49Z,Thunderstorm,maltempo puglia,www.ansa.it,it,0.7,"Schlechtes Wetter, morgen Alarmstufe Rot in den Abruzzen, Molise und Apulien. Weiteres schlechtes Wetter in Italien, das von kalten Strömungen aus dem Balkan heimgesucht wird. In einigen Sektoren der Abruzzen, Molise und Apulien gilt für morgen Alarmstufe Rot; Orange auf den übrigen Gebieten Molise, Apulien und auf Teilen der Abruzzen, Basilikata und Kalabrien. (HANDHABEN)","Maltempo, domani allerta rossa in Abruzzo, Molise e Puglia","Ancora maltempo sull'Italia investita da correnti fredde dai Balcani. Valutata per domani allerta rossa su alcuni settori di Abruzzo, Molise e Puglia; arancione sui restanti territori di Molise, Puglia e su settori di Abruzzo, Basilicata e Calabria. (ANSA)","Bad weather, red alert tomorrow in Abruzzo, Molise and Puglia. More bad weather in Italy hit by cold currents from the Balkans. Red alert assessed for tomorrow in some sectors of Abruzzo, Molise and Puglia; orange on the remaining territories of Molise, Puglia and on sectors of Abruzzo, Basilicata and Calabria. (HANDLE)","Tempestatibus, cras in Aprutio, Molise et Apulia rubris vigilat. Plures tempestates in Italia a Balcanis frigoribus ictus sunt. Rubrica in aliquibus partibus Aprutiis, Molise et Apuliae aesti- sanda est; Aureum in reliquis Molise, Apuliae et agro Piceno, Basilicatae et Calabriae finibus. (CONTRACTO)",https://www.ansa.it/puglia/notizie/2026/04/01/maltempo-domani-allerta-rossa-in-abruzzo-molise-e-puglia_cd9c5c3f-5150-4b28-bfd4-3edcf164075f.html,https://www.ansa.it/webimages/img_1129x635/2026/4/1/d7aa344fe7ae246b89be1b4a123347af.jpg,,"Ancora maltempo sull'Italia investita
da correnti fredde dai Balcani. Valutata per domani allerta
rossa su alcuni settori di Abruzzo, Molise e Puglia; arancione
sui restanti territori di Molise, P… [+568 chars]",,2026-04-18 11:05:14+00:00,wmo,Italy,MED,Europe
3402a2d7716fe389ba2f20b9ead89379,2026-04-03T06:02:28Z,Storm,mareggiata rheinwald,www.ilfattoquotidiano.it,it,0.3,"Von den Abruzzen bis nach Apulien: Überschwemmungen und überlaufende Becken: Wasserverschwendung, um Katastrophen vor den Monaten der Dürre zu vermeiden. Vertriebene Familien, blockierte Straßen, geschlossene Schulen, eingestürzte Brücken, aber auch die Angst vor vollen Becken, die kein Wasser mehr aufnehmen können. Was geschieht? Um der Bevölkerung keine Gefahren und Unannehmlichkeiten zu bereiten, sind heutzutage enorme…","Dall’Abruzzo alla Puglia, gli allagamenti e i bacini stracolmi: l’acqua sprecata per evitare disastri, prima dei mesi di siccità","Famiglie sfollate, strade interrotte, scuole chiuse, ponti crollati, ma anche il timore per i bacini pieni, che non possono più accogliere altra acqua. Cosa accade? Per non creare pericoli e disagi alla popolazione in questi giorni si stanno rilasciando enorm…","From Abruzzo to Puglia, floods and overflowing basins: water wasted to avoid disasters, before the months of drought. Displaced families, blocked roads, closed schools, collapsed bridges, but also the fear of full basins, which can no longer accommodate any more water. What happens? In order not to create dangers and inconveniences to the population, these days enormous…","Ab Abrutio usque ad Apuliam, inundationes et phialas exundantes: aquarum vitandarum clades, ante menses siccitatis. Familiae luxatae, itinera saepta, scholae clausae, pontes collapsae, sed etiam timor pelves plenae, quae amplius aquam accommodare non possunt. Quid accidit? Ut pericula et incommoditates incolarum non efficiant, his diebus enormes...",https://www.ilfattoquotidiano.it/2026/04/03/bacini-stracolmi-acqua-sprecata-siccita-news/8343822/,https://st.ilfattoquotidiano.it/wp-content/uploads/2026/04/02/Screenshot-2026-04-02-alle-14.45.40-1200x630.png,,"Famiglie sfollate, strade interrotte, scuole chiuse, ponti crollati, ma anche il timore per i bacini pieni, che non possono più accogliere altra acqua. Cosa accade? Per non creare pericoli e disagi a… [+8784 chars]",,2026-04-18 20:59:27+00:00,wmo,Switzerland,WCE,Europe
232cbf0336112cd01c474e827d1e4f79,2026-04-01T13:13:30Z,Snow&Ice,neve puglia,www.ansa.it,it,0.7,"Schlechtes Wetter: Notfall im Arianese-Gebiet und im Cervaro-Tal. Das Ende des Winters mit reichlich Regen und wiederkehrendem Schnee bringt einige Gebiete der Provinz Avellino in die Knie, insbesondere die von Ariano Irpino und das Cervaro-Tal an der Grenze zu Apulien. (HANDHABEN)",Maltempo: emergenza nell'Arianese e nella Valle del Cervaro,"Il colpo di coda dell'inverno, con abbondanti precipitazioni e il ritorno della neve, mette in ginocchio alcune aree della provincia di Avellino, soprattutto quelle di Ariano Irpino e della Valle del Cervaro, ai confini con la Puglia. (ANSA)","Bad weather: emergency in the Arianese area and in the Cervaro Valley. The tail end of winter, with abundant rainfall and the return of snow, brings some areas of the province of Avellino to their knees, especially those of Ariano Irpino and the Cervaro Valley, on the border with Puglia. (HANDLE)","Tempestatibus: subitis in area Arianese et in Valle Cervaro. Cauda hyemis extrema, multis imbribus ac nivis reditus, nonnullas provinciae Avellini regiones ad genua adducit, praesertim Arianae Irpinae et Cervariae Vallis in confinio Apuliae. (CONTRACTO)",https://www.ansa.it/campania/notizie/2026/04/01/maltempo-emergenza-nellarianese-e-nella-valle-del-cervaro_ce73cf2e-1b0f-420f-a6a4-f0198fdf9af4.html,https://www.ansa.it/webimages/img_1129x635/2026/4/1/6beded86de9aac87e468b1d190e60765.jpg,,"Il colpo di coda dell'inverno,
con abbondanti precipitazioni e il ritorno della neve, mette in
ginocchio alcune aree della provincia di Avellino, soprattutto
quelle di Ariano Irpino e della Valle … [+998 chars]",,2026-04-18 20:59:27+00:00,wmo,Italy,MED,Europe
ac925ccacc1d1d4df892104027b9b770,2026-04-01T14:09:28Z,Snow&Ice,neve italia,www.ilpost.it,it,0.7,"Starker Regen und Schnee sorgen in Mittel- und Süditalien für Störungen. In den Abruzzen kommt es zu großflächigen Überschwemmungen, in Molise ist eine Brücke eingestürzt und in Apulien sind mehrere Bahnstrecken unterbrochen",Piogge forti e neve stanno creando disagi nel Centro e Sud Italia,"In Abruzzo ci sono estesi allagamenti, in Molise è crollato un ponte e in Puglia ci sono diverse linee ferroviarie interrotte","Heavy rain and snow are causing disruption in Central and Southern Italy. In Abruzzo there are extensive flooding, in Molise a bridge has collapsed and in Puglia there are several railway lines interrupted","Imbres et nives graves turbant in Italia media et meridionali. In Aprutiis multae sunt inundationes, in Molise pons prostratus, et in Apulia aliquot lineae ferriviariae interruptae.",https://www.ilpost.it/2026/04/01/evacuazioni-maltempo-termoli/,https://static-prod.cdnilpost.com/wp-content/uploads/2026/04/01/1775051965-ilpost_20260401155900700_cf603fc36cc9bdc537532a2abee93cff.jpg,,"Da alcuni giorni in buona parte del Centro e Sud Italia ci sono forti piogge e nevicate che hanno cominciato a creare disagi soprattutto in Abruzzo, Molise e Puglia, con frane, cedimenti parziali di … [+2434 chars]",,2026-04-18 20:59:27+00:00,wmo,Italy,MED,Europe
141558aff3ea7fe2b89b8fb830118a4c,2026-04-02T07:08:00Z,Thunderstorm,maltempo basilicata,www.ilsole24ore.com,it,0.7,"Schlechtes Wetter, 50 Autofahrer und 40 Bauernbewohner in der Gegend von Foggia gerettet. Apulien, Abruzzen und Molise in Alarmstufe Rot, Basilikata und Kalabrien in Alarmstufe Orange, fünf weitere Regionen in Alarmstufe Gelb","Maltempo, nel Foggiano soccorsi 50 automobilisti e 40 residenti in masseria","Puglia, Abruzzo e Molise in allerta rossa, Basilicata e Calabria in arancione, altre cinque regioni in gialla","Bad weather, 50 motorists and 40 farm residents rescued in the Foggia area. Puglia, Abruzzo and Molise on red alert, Basilicata and Calabria on orange, five other regions on yellow","Tempestatibus, 50 motoristae et 40 incolarum praedii in Foggia area servati. Apulia, Aprutium et Molise in rubris erectis, Lucania et Calabria ad Aureum, quinque aliae regiones in luteis",https://www.ilsole24ore.com/art/maltempo-foggiano-soccorsi-50-automobilisti-e-40-residenti-masseria-AIX3bAJC,https://i2.res.24o.it/images2010/S24/Documenti/2026/04/03/Immagini/Ritagli/mng5mmjjln53mnunjl-U71752665150bOS-1440x752@IlSole24Ore-Web.jpg?r=1170x507,,"Ascolta la versione audio dell'articolo
Oltre 50 automobilisti soccorsi e una quarantina di persone portate in salvo da masserie e casolari di campagna, anche con battelli pneumatici: è questo il bi… [+1685 chars]",,2026-04-18 20:59:27+00:00,wmo,Italy,MED,Europe
36bd8788c222972de618ec8654b17229,2026-04-02T12:21:02Z,Snow&Ice,neve abruzzo,www.ilpost.it,it,0.7,"Eine Überschwemmung ließ eine Brücke zwischen den Abruzzen und Molise einstürzen. In beiden Regionen kommt es zu Erdrutschen, Störungen und Überschwemmungen: Die Armee greift ein, um 13 im Schnee festsitzende Menschen in einem Hotel zu befreien",Una piena ha fatto crollare un ponte fra Abruzzo e Molise,"In entrambe le regioni ci sono frane, disagi e allagamenti: l’esercito è intervenuto per liberare 13 persone bloccate dalla neve in un hotel","A flood caused a bridge between Abruzzo and Molise to collapse. In both regions there are landslides, disruptions and flooding: the army intervened to free 13 people stuck in the snow in a hotel","Diluvium pontem inter Marsos et Molise construxit. In utraque regione proruit, turbationes et inundationes sunt: ​​intervenit exercitus ad liberandos 13 homines in deversorio nives adhaesit.",https://www.ilpost.it/2026/04/02/maltempo-abruzzo-molise-crollo-ponte-trigno/,https://static-prod.cdnilpost.com/wp-content/uploads/2026/04/02/1775132406-ponte-trigno.png,,"La piena del fiume Trigno, causata dalle piogge molto intense cadute negli ultimi giorni fra Molise e Abruzzo, ha provocato il crollo di un ponte sulla strada statale 16 Adriatica, al confine fra le … [+2409 chars]",,2026-04-18 20:59:27+00:00,wmo,Italy,MED,Europe
a6e51d82d7dba12cff34fadb1ae5f7d3,2026-04-03T05:20:52Z,Precipitation,pioggia italia,www.ilpost.it,it,0.7,"Beim Einsturz der Brücke zwischen den Abruzzen und Molise wird ein Mann vermisst. Der heftige Regen der letzten drei Tage hat in verschiedenen Gebieten Mittelitaliens zu Überschwemmungen, Erdrutschen, Evakuierungen und großen Schäden geführt",Un uomo risulta disperso nel crollo del ponte tra Abruzzo e Molise,"La pioggia intensa degli ultimi tre giorni ha causato allagamenti, frane, evacuazioni e molti danni in varie zone del centro Italia","A man is missing in the collapse of the bridge between Abruzzo and Molise. The intense rain of the last three days has caused flooding, landslides, evacuations and much damage in various areas of central Italy","Deest homo in ruina pontis inter Marsos et Molise. Immanes trium ultimorum dierum inundationem, ruinas, evacuationes et multa damna in variis regionibus Italiae centralis effecit.",https://www.ilpost.it/2026/04/03/disperso-maltempo-abruzzo-molise/,https://static-prod.cdnilpost.com/wp-content/uploads/2026/04/03/1775193370-ilpost_20260403071538443_313d9d84ca2cbfaaa1813285cc0659c2.jpg,,"Dal tardo pomeriggio di giovedì i sommozzatori dei vigili del fuoco stanno cercando un uomo di 53 anni che risulta disperso dopo il crollo del ponte sul fiume Trigno sulla statale 16 Adriatica, al co… [+1983 chars]",,2026-04-18 20:59:27+00:00,wmo,Italy,MED,Europe
a2c0020e8ba2613786bf376a0d759bf2,2026-04-03T08:20:18Z,Thunderstorm,maltempo puglia,www.ansa.it,it,0.7,"In der Mitte-Süd-Region herrscht schlechtes Wetter. Beinahe-Tragödie durch einen Erdrutsch in Apulien. Isolierte Städte, anschwellende Flüsse, Erdrutsche, Rekordschneefälle und der Einsturz einer Brücke zwischen den Abruzzen und Molise, die ein Auto verschluckte (ANSA)",Il maltempo imperversa al Centro-Sud. Tragedia sfiorata per una frana in Puglia,"Paesi isolati, fiumi in piena, frane, nevicate record e il crollo di un ponte tra Abruzzo e Molise che avrebbe inghiottito un'auto (ANSA)","Bad weather is raging in the Centre-South. Near tragedy due to a landslide in Puglia. Isolated towns, swollen rivers, landslides, record snowfalls and the collapse of a bridge between Abruzzo and Molise which swallowed up a car (ANSA)","Tempestas in Centre Australi saevit. Prope tragoediam ob lapsu in Apulia. Oppida solitaria, tumida flumina, proruit, nives memorant et ruina pontis inter Aprutium et Molise, quae currum absorbuit (ANSA)",https://www.ansa.it/sito/notizie/cronaca/2026/04/03/il-maltempo-imperversa-al-centro-sud.-tragedia-sfiorata-per-una-frana-in-puglia_33b2692f-2464-4c1f-a693-8c71b6b1fe90.html,https://www.ansa.it/webimages/img_1129x635/2026/4/3/89877cc7883d2e349733b780ace55141.jpg,,"Paesi isolati, fiumi in piena, frane, nevicate record e il crollo di un ponte tra Abruzzo e Molise che avrebbe inghiottito un'auto. Ormai da circa 48 ore una vasta ondata di maltempo sta mettendo in … [+6021 chars]",,2026-04-18 20:59:27+00:00,wmo,Italy,MED,Europe
